DATE,TT BUY,TT SELL,BILL BUY,BILL SELL,FOREX TRAVEL CARD BUY,FOREX TRAVEL CARD SELL,CN BUY,CN SELL
2020-01-04,0.0,0.0,71.29,72.34,70.7,72.55,70.4,72.7
2020-01-06,71.65,72.5,71.59,72.65,71.0,72.85,70.7,73.0
2020-01-07,71.32,72.17,71.26,72.31,70.7,72.55,70.4,72.7
2020-01-08,71.6,72.45,71.54,72.59,70.9,72.8,70.6,72.9
2020-01-10,70.55,71.4,70.49,71.54,69.9,71.75,69.6,71.9
2020-01-13,70.45,71.3,70.39,71.44,69.8,71.65,69.5,71.8
2020-01-15,70.6,71.45,70.54,71.59,69.9,71.8,69.6,71.9
2020-01-17,70.58,71.43,70.52,71.57,69.9,71.8,69.6,71.9
2020-01-18,0.0,0.0,70.54,71.59,69.9,71.8,69.6,71.9
2020-01-20,70.68,71.53,70.62,71.67,70.0,71.9,69.7,72.0
2020-01-21,70.77,71.62,70.71,71.76,70.1,72.0,69.8,72.1
2020-01-22,70.76,71.61,70.7,71.75,70.1,71.95,69.8,72.1
2020-01-23,70.82,71.67,70.76,71.81,70.2,72.05,69.9,72.2
2020-01-24,70.92,71.77,70.86,71.91,70.3,72.15,70.0,72.3
2020-01-27,71.05,71.9,70.99,72.04,70.4,72.25,70.1,72.4
2020-01-28,70.99,71.84,70.93,71.98,70.3,72.2,70.0,72.3
2020-01-29,70.83,71.68,70.77,71.82,70.2,72.05,69.9,72.2
2020-01-30,71.0,71.85,70.94,71.99,70.3,72.2,70.0,72.3
2020-01-31,71.06,71.91,71.0,72.05,70.4,72.25,70.1,72.4
2020-02-01,0.0,0.0,70.99,72.04,70.4,72.25,70.1,72.4
2020-02-03,71.2,72.05,71.14,72.19,70.5,72.4,70.2,72.5
2020-02-04,70.85,71.7,70.79,71.84,70.2,72.05,69.9,72.2
2020-02-05,70.82,71.67,70.76,71.81,70.2,72.05,69.9,72.2
2020-02-06,70.85,71.7,70.79,71.84,70.2,72.05,69.9,72.2
2020-02-07,70.87,71.72,70.81,71.86,70.2,72.1,69.9,72.2
2020-02-10,71.0,71.85,70.94,71.99,70.3,72.2,69.95,72.4
2020-02-11,70.85,71.7,70.79,71.84,70.2,72.05,69.9,72.2
2020-02-12,70.82,71.67,70.76,71.81,70.2,72.05,69.9,72.2
2020-02-13,70.99,71.84,70.93,71.98,70.3,72.2,70.0,72.3
2020-02-14,70.9,71.75,70.84,71.89,70.2,72.1,69.9,72.2
2020-02-15,0.0,0.0,70.99,72.04,70.4,72.25,70.1,72.4
2020-02-18,71.0,71.85,70.94,71.99,70.3,72.2,70.0,72.3
2020-02-20,71.35,72.2,71.29,72.34,70.7,72.55,70.4,72.7
2020-02-21,71.3,72.15,71.24,72.29,70.6,72.5,70.3,72.6
2020-02-24,71.5,72.35,71.44,72.49,70.8,72.7,70.5,72.8
2020-02-25,71.44,72.29,71.38,72.43,70.8,72.65,70.5,72.8
2020-02-26,71.3,72.15,71.24,72.29,70.6,72.5,70.3,72.6
2020-02-27,71.22,72.07,71.16,72.21,70.6,72.45,70.3,72.6
2020-02-28,71.7,72.55,71.64,72.7,71.0,72.9,70.7,73.0
2020-03-03,72.45,73.3,72.39,73.45,71.8,73.65,71.5,73.8
2020-03-04,72.9,73.75,72.84,73.9,72.2,74.1,71.9,74.2
2020-03-05,72.95,73.8,72.89,73.95,72.3,74.15,72.0,74.3
2020-03-06,73.5,74.35,73.44,74.5,72.8,74.7,72.5,74.8
2020-03-12,73.78,74.63,73.72,74.78,73.1,75.0,72.8,75.1
2020-03-13,73.7,74.55,73.64,74.7,73.0,74.9,72.7,75.0
2020-03-16,73.7,74.55,73.64,74.7,73.0,74.9,72.7,75.0
2020-03-17,73.76,74.61,73.7,74.76,73.1,75.0,72.8,75.1
2020-03-18,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2020-03-19,74.6,75.45,74.54,75.61,73.9,75.85,73.6,76.0
2020-03-20,74.42,75.27,74.36,75.43,73.7,75.65,73.4,75.8
2020-03-21,0.0,0.0,74.79,75.86,74.2,76.1,73.9,76.2
2020-03-23,75.65,76.5,75.59,76.66,74.9,76.9,74.6,77.0
2020-03-24,75.6,76.46,75.54,76.61,74.9,76.85,74.6,76.9
2020-03-26,75.05,75.9,74.99,76.06,74.3,76.3,74.0,76.4
2020-03-27,74.0,74.85,73.94,75.0,73.3,75.2,73.0,75.3
2020-03-30,75.05,75.9,74.99,76.06,74.3,76.3,74.0,76.4
2020-03-31,75.05,75.9,74.99,76.06,74.3,76.3,74.0,76.4
2020-04-04,0.0,0.0,75.79,76.86,75.1,77.1,74.8,77.2
2020-04-13,75.9,76.75,75.84,76.91,75.2,77.15,74.9,77.2
2020-04-20,76.0,76.85,75.94,77.0,75.3,77.25,75.0,77.3
2020-04-29,75.3,76.15,75.24,76.31,74.6,76.55,74.3,76.7
2020-04-30,74.7,75.55,74.64,75.71,74.0,75.95,73.7,76.1
2020-05-12,75.25,76.1,75.19,76.26,74.5,76.5,74.2,76.6
2020-05-30,0.0,0.0,75.14,76.21,74.5,76.45,74.2,76.6
2020-06-02,74.75,75.6,74.69,75.76,74.1,76.0,73.8,76.1
2020-06-03,74.7,75.55,74.64,75.71,74.0,75.95,73.7,76.1
2020-06-04,75.15,76.0,75.09,76.15,74.4,76.4,74.1,76.5
2020-06-05,75.0,75.85,74.94,76.0,74.3,76.25,74.0,76.4
2020-06-06,0.0,0.0,75.12,76.18,74.5,76.4,74.2,76.5
2020-06-08,75.24,76.09,75.18,76.25,74.5,76.5,74.2,76.6
2020-06-09,75.1,75.95,75.04,76.11,74.4,76.35,74.1,76.5
2020-06-10,75.1,75.95,75.04,76.11,74.4,76.35,74.1,76.5
2020-06-11,75.35,76.2,75.29,76.36,74.6,76.6,74.3,76.7
2020-06-12,75.65,76.5,75.59,76.66,74.9,76.9,74.6,77.0
2020-06-16,75.7,76.55,75.64,76.7,75.0,76.95,74.7,77.1
2020-06-17,75.87,76.72,75.81,76.87,75.2,77.1,74.9,77.2
2020-06-18,75.75,76.6,75.69,76.75,75.0,77.0,74.7,77.1
2020-06-19,75.85,76.7,75.79,76.85,75.1,77.1,74.8,77.2
2020-06-20,0.0,0.0,75.79,76.85,75.1,77.1,74.8,77.2
2020-06-22,75.8,76.65,75.74,76.81,75.1,77.05,74.8,77.2
2020-06-23,75.45,76.3,75.39,76.46,74.7,76.7,74.4,76.8
2020-06-24,75.24,76.09,75.18,76.25,74.5,76.5,74.2,76.6
2020-06-25,75.33,76.18,75.27,76.33,74.6,76.55,74.3,76.7
2020-06-26,75.13,75.98,75.07,76.14,74.4,76.35,74.1,76.5
2020-06-29,75.22,76.07,75.16,76.23,74.5,76.45,74.2,76.6
2020-06-30,75.08,75.93,75.02,76.09,74.4,76.3,74.1,76.4
2020-07-01,75.12,75.97,75.06,76.13,74.4,76.35,74.1,76.5
2020-07-02,74.4,75.25,74.34,75.4,73.7,75.65,73.4,75.8
2020-07-03,74.5,75.35,74.44,75.51,73.8,75.75,73.5,75.9
2020-07-04,0.0,0.0,74.24,75.31,73.6,75.55,73.3,75.7
2020-07-08,74.6,75.45,74.54,75.61,73.9,75.85,73.6,76.0
2020-07-09,74.55,75.4,74.49,75.56,73.9,75.8,73.6,75.9
2020-07-10,74.72,75.57,74.66,75.73,74.0,75.95,73.7,76.1
2020-07-13,74.8,75.65,74.74,75.8,74.1,76.05,73.8,76.2
2020-07-14,74.87,75.72,74.81,75.87,74.2,76.1,73.9,76.2
2020-07-15,74.95,75.8,74.89,75.95,74.3,76.2,74.0,76.3
2020-07-16,74.8,75.65,74.74,75.8,74.1,76.05,73.8,76.2
2020-07-17,74.83,75.68,74.77,75.83,74.1,76.05,73.8,76.2
2020-07-18,0.0,0.0,74.54,75.6,73.9,75.85,73.6,76.0
2020-07-20,74.55,75.4,74.49,75.56,73.9,75.8,73.6,75.9
2020-07-21,74.35,75.2,74.29,75.36,73.7,75.6,73.4,75.7
2020-07-22,74.2,75.05,74.14,75.2,73.5,75.45,73.2,75.6
2020-07-23,74.25,75.1,74.19,75.26,73.6,75.5,73.3,75.6
2020-07-24,74.52,75.37,74.46,75.53,73.8,75.75,73.5,75.9
2020-07-27,74.5,75.35,74.44,75.5,73.8,75.75,73.5,75.9
2020-07-28,74.45,75.3,74.39,75.45,73.8,75.7,73.5,75.8
2020-07-29,74.45,75.3,74.39,75.45,73.8,75.7,73.5,75.8
2020-07-30,74.42,75.27,74.36,75.42,73.7,75.65,73.4,75.8
2020-07-31,74.35,75.2,74.29,75.35,73.7,75.6,73.4,75.7
2020-08-03,74.5,75.35,74.44,75.51,73.8,75.75,73.5,75.9
2020-08-04,74.79,75.64,74.73,75.8,74.1,76.05,73.8,76.2
2020-08-05,74.55,75.4,74.49,75.56,73.9,75.8,73.6,75.9
2020-08-06,74.42,75.27,74.36,75.43,73.7,75.65,73.4,75.8
2020-08-10,74.55,75.4,74.49,75.56,73.9,75.8,73.6,75.9
2020-08-11,74.46,75.31,74.4,75.46,73.8,75.7,73.5,75.8
2020-08-12,74.35,75.2,74.29,75.35,73.7,75.6,73.4,75.7
2020-08-13,74.42,75.27,74.36,75.42,73.7,75.65,73.4,75.8
2020-08-14,74.45,75.3,74.39,75.45,73.8,75.7,73.5,75.8
2020-08-25,73.95,74.8,73.89,74.95,73.3,75.15,73.0,75.3
2020-08-26,73.9,74.75,73.84,74.9,73.2,75.1,72.9,75.2
2020-08-27,73.55,74.4,73.49,74.55,72.9,74.75,72.6,74.9
2020-08-28,73.0,73.85,72.94,74.0,72.3,74.2,72.0,74.3
2020-08-29,0.0,0.0,72.74,73.8,72.1,74.0,71.8,74.1
2020-08-31,73.2,74.05,73.14,74.2,72.5,74.4,72.2,74.5
2020-09-01,72.65,73.5,72.59,73.65,72.0,73.85,71.7,74.0
2020-09-02,72.7,73.55,72.64,73.7,72.0,73.9,71.7,74.0
2020-09-03,73.0,73.85,72.94,74.0,72.3,74.2,72.0,74.3
2020-09-04,73.05,73.9,72.99,74.05,72.4,74.25,72.1,74.4
2020-09-05,0.0,0.0,72.74,73.8,72.1,74.0,71.8,74.1
2020-09-07,72.75,73.6,72.69,73.75,72.1,73.95,71.8,74.1
2020-09-08,73.25,74.1,73.19,74.25,72.6,74.45,72.3,74.6
2020-09-09,73.25,74.1,73.19,74.25,72.6,74.45,72.3,74.6
2020-09-10,72.8,73.65,72.74,73.8,72.1,74.0,71.8,74.1
2020-09-11,73.1,73.95,73.04,74.1,72.4,74.3,72.1,74.4
2020-09-14,73.05,73.9,72.99,74.05,72.4,74.25,72.1,74.4
2020-09-15,73.0,73.85,72.94,74.0,72.3,74.2,72.0,74.3
2020-09-16,73.2,74.05,73.14,74.2,72.5,74.4,72.2,74.5
2020-09-17,73.3,74.15,73.24,74.3,72.6,74.5,72.3,74.6
2020-09-19,0.0,0.0,73.04,74.1,72.4,74.3,72.1,74.4
2020-09-21,73.02,73.87,72.96,74.02,72.3,74.25,72.0,74.4
2020-09-22,73.1,73.95,73.04,74.1,72.4,74.3,72.1,74.4
2020-09-23,73.18,74.03,73.12,74.18,72.5,74.4,72.2,74.5
2020-09-24,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2020-09-25,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2020-09-28,73.28,74.13,73.22,74.28,72.6,74.5,72.3,74.6
2020-09-29,73.35,74.2,73.29,74.35,72.7,74.55,72.4,74.7
2020-09-30,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2020-10-01,73.21,74.06,73.15,74.21,72.5,74.45,72.2,74.6
2020-10-03,0.0,0.0,72.74,73.8,72.1,74.0,71.8,74.1
2020-10-05,72.77,73.62,72.71,73.77,72.1,74.0,71.8,74.1
2020-10-06,72.8,73.65,72.74,73.8,72.1,74.0,71.8,74.1
2020-10-07,73.13,73.98,73.07,74.13,72.4,74.35,72.1,74.5
2020-10-08,72.95,73.8,72.89,73.95,72.3,74.15,72.0,74.3
2020-10-09,72.77,73.62,72.71,73.77,72.1,74.0,71.8,74.1
2020-10-12,72.7,73.55,72.64,73.7,72.0,73.9,71.7,74.0
2020-10-14,73.0,73.85,72.94,74.0,72.3,74.2,72.0,74.3
2020-10-16,73.05,73.9,72.99,74.05,72.4,74.25,72.1,74.4
2020-10-17,0.0,0.0,72.94,74.0,72.3,74.2,72.0,74.3
2020-10-22,73.3,74.15,73.24,74.3,72.6,74.5,72.3,74.6
2020-10-23,73.25,74.1,73.19,74.25,72.6,74.45,72.3,74.6
2020-10-26,73.37,74.22,73.31,74.37,72.7,74.6,72.4,74.7
2020-10-27,73.52,74.37,73.46,74.52,72.8,74.75,72.5,74.9
2020-10-28,73.3,74.15,73.24,74.3,72.6,74.5,72.3,74.6
2020-10-29,73.65,74.5,73.59,74.65,73.0,74.85,72.7,75.0
2020-10-31,0.0,0.0,74.04,75.1,73.4,75.3,73.1,75.4
2020-11-03,73.95,74.8,73.89,74.95,73.3,75.15,73.0,75.3
2020-11-04,74.45,75.3,74.39,75.46,73.8,75.7,73.5,75.8
2020-11-05,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2020-11-06,73.63,74.48,73.57,74.63,72.9,74.85,72.6,75.0
2020-11-07,0.0,0.0,73.54,74.6,72.9,74.8,72.6,74.9
2020-11-09,73.55,74.4,73.49,74.55,72.9,74.75,72.6,74.9
2020-11-10,73.65,74.5,73.59,74.65,73.0,74.85,72.7,75.0
2020-11-12,74.25,75.1,74.19,75.26,73.6,75.5,73.3,75.6
2020-11-13,74.25,75.1,74.19,75.26,73.6,75.5,73.3,75.6
2020-11-17,74.05,74.9,73.99,75.05,73.4,75.25,73.1,75.4
2020-11-18,74.1,74.95,74.04,75.1,73.4,75.3,73.1,75.4
2020-11-19,73.9,74.75,73.84,74.9,73.2,75.1,72.9,75.2
2020-11-21,0.0,0.0,73.69,74.75,73.1,74.95,72.8,75.1
2020-11-23,73.76,74.61,73.7,74.76,73.1,75.0,72.8,75.1
2020-11-24,73.55,74.4,73.49,74.55,72.9,74.75,72.6,74.9
2020-11-25,73.6,74.45,73.54,74.6,72.9,74.8,72.6,74.9
2020-11-26,73.43,74.28,73.37,74.43,72.7,74.65,72.4,74.8
2020-11-27,73.41,74.26,73.35,74.41,72.7,74.65,72.4,74.8
2020-12-01,73.58,74.43,73.52,74.58,72.9,74.8,72.6,74.9
2020-12-02,73.33,74.18,73.27,74.33,72.6,74.55,72.3,74.7
2020-12-03,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2020-12-04,73.45,74.3,73.39,74.45,72.8,74.65,72.5,74.8
2020-12-05,0.0,0.0,73.29,74.35,72.7,74.55,72.4,74.7
2020-12-07,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2020-12-08,73.43,74.28,73.37,74.43,72.7,74.65,72.4,74.8
2020-12-09,73.23,74.08,73.17,74.23,72.5,74.45,72.2,74.6
2020-12-10,73.3,74.15,73.24,74.3,72.6,74.5,72.3,74.6
2020-12-11,73.25,74.1,73.19,74.25,72.6,74.45,72.3,74.6
2020-12-14,73.23,74.08,73.17,74.23,72.5,74.45,72.2,74.6
2020-12-15,73.23,74.08,73.17,74.23,72.5,74.45,72.2,74.6
2020-12-16,73.1,73.95,73.04,74.1,72.4,74.3,72.1,74.4
2020-12-17,73.15,74.0,73.09,74.15,72.5,74.35,72.2,74.5
2020-12-18,73.16,74.01,73.1,74.16,72.5,74.4,72.2,74.5
2020-12-19,0.0,0.0,73.11,74.17,72.5,74.4,72.2,74.5
2020-12-21,73.55,74.4,73.49,74.55,72.9,74.75,72.6,74.9
2020-12-22,73.5,74.35,73.44,74.5,72.8,74.7,72.5,74.8
2020-12-23,73.5,74.35,73.44,74.5,72.8,74.7,72.5,74.8
2020-12-24,73.27,74.12,73.21,74.27,72.6,74.5,72.3,74.6
2020-12-28,73.1,73.95,73.04,74.1,72.4,74.3,72.1,74.4
2020-12-29,73.05,73.9,72.99,74.05,72.4,74.25,72.1,74.4
2020-12-30,72.97,73.82,72.91,73.97,72.3,74.2,72.0,74.3
2020-12-31,72.79,73.64,72.73,73.79,72.1,74.0,71.8,74.1
2021-01-06,72.8,73.65,72.74,73.8,72.1,74.0,71.8,74.1
2021-01-07,72.72,73.57,72.66,73.72,72.0,73.95,71.7,74.1
2021-01-08,72.98,73.83,72.92,73.98,72.3,74.2,72.0,74.3
2021-01-11,73.02,73.87,72.96,74.02,72.3,74.25,72.0,74.4
2021-01-12,73.01,73.86,72.95,74.01,72.3,74.25,72.0,74.4
2021-01-13,72.77,73.62,72.71,73.77,72.1,74.0,71.8,74.1
2021-01-14,72.79,73.64,72.73,73.79,72.1,74.0,71.8,74.1
2021-01-15,72.67,73.52,72.61,73.67,72.0,73.9,71.7,74.0
2021-01-16,0.0,0.0,72.64,73.7,72.0,73.9,71.7,74.0
2021-01-18,72.81,73.66,72.75,73.81,72.1,74.05,71.8,74.2
2021-01-19,72.77,73.62,72.71,73.77,72.1,74.0,71.8,74.1
2021-01-20,72.7,73.55,72.64,73.7,72.0,73.9,71.7,74.0
2021-01-21,72.53,73.38,72.47,73.53,71.9,73.75,71.6,73.9
2021-01-22,72.63,73.48,72.57,73.63,72.0,73.85,71.7,74.0
2021-01-25,72.57,73.42,72.51,73.57,71.9,73.8,71.6,73.9
2021-01-28,72.7,73.55,72.64,73.7,72.0,73.9,71.7,74.0
2021-01-29,72.58,73.43,72.52,73.58,71.9,73.8,71.6,73.9
2021-01-30,0.0,0.0,72.44,73.5,71.8,73.7,71.5,73.8
2021-02-01,72.48,73.33,72.42,73.48,71.8,73.7,71.5,73.8
2021-02-02,72.68,73.53,72.62,73.68,72.0,73.9,71.7,74.0
2021-02-03,72.58,73.43,72.52,73.58,71.9,73.8,71.6,73.9
2021-02-04,72.52,73.37,72.46,73.52,71.8,73.75,71.5,73.9
2021-02-05,72.6,73.45,72.54,73.6,71.9,73.8,71.6,73.9
2021-02-06,0.0,0.0,72.39,73.45,71.8,73.65,71.5,73.8
2021-02-10,72.48,73.33,72.42,73.48,71.8,73.7,71.5,73.8
2021-02-17,72.52,73.37,72.46,73.52,71.8,73.75,71.5,73.9
2021-02-18,72.3,73.15,72.24,73.3,71.6,73.5,71.3,73.6
2021-02-22,71.95,72.8,71.89,72.95,71.3,73.15,71.0,73.3
2021-02-23,72.0,72.85,71.94,73.0,71.3,73.2,71.0,73.3
2021-02-24,71.96,72.81,71.9,72.96,71.3,73.15,71.0,73.3
2021-02-25,71.93,72.78,71.87,72.93,71.3,73.15,71.0,73.3
2021-02-26,73.2,74.05,73.14,74.2,72.5,74.4,72.2,74.5
2021-03-01,73.26,74.11,73.2,74.26,72.6,74.5,72.3,74.6
2021-03-02,73.04,73.89,72.98,74.04,72.4,74.25,72.1,74.4
2021-03-03,72.65,73.5,72.59,73.65,72.0,73.85,71.7,74.0
2021-03-04,72.4,73.25,72.34,73.4,71.7,73.6,71.4,73.7
2021-03-05,72.5,73.35,72.44,73.5,71.8,73.7,71.5,73.8
2021-03-06,0.0,0.0,72.64,73.7,72.0,73.9,71.7,74.0
2021-03-08,72.8,73.65,72.74,73.8,72.1,74.0,71.8,74.1
2021-03-09,72.6,73.45,72.54,73.6,71.9,73.8,71.6,73.9
2021-03-10,72.54,73.39,72.48,73.54,71.9,73.75,71.6,73.9
2021-03-12,72.32,73.17,72.26,73.32,71.6,73.55,71.3,73.7
2021-03-15,72.32,73.17,72.26,73.32,71.6,73.55,71.3,73.7
2021-03-16,72.09,72.94,72.03,73.09,71.4,73.3,71.1,73.4
2021-03-17,72.13,72.98,72.07,73.13,71.5,73.35,71.2,73.5
2021-03-18,72.03,72.88,71.97,73.03,71.4,73.25,71.1,73.4
2021-03-19,72.1,72.95,72.04,73.1,71.4,73.3,71.1,73.4
2021-03-20,0.0,0.0,72.04,73.1,71.4,73.3,71.1,73.4
2021-03-23,71.95,72.8,71.89,72.95,71.3,73.15,71.0,73.3
2021-03-24,72.14,72.99,72.08,73.14,71.5,73.35,71.2,73.5
2021-03-25,72.25,73.1,72.19,73.25,71.6,73.45,71.3,73.6
2021-03-26,72.13,72.98,72.07,73.13,71.5,73.35,71.2,73.5
2021-03-30,72.9,73.75,72.84,73.9,72.2,74.1,71.9,74.2
2021-03-31,72.85,73.7,72.79,73.85,72.2,74.05,71.9,74.2
2021-04-03,0.0,0.0,72.89,73.95,72.3,74.15,72.0,74.3
2021-04-07,73.35,74.2,73.29,74.35,72.7,74.55,72.4,74.7
2021-04-08,73.9,74.75,73.84,74.9,73.2,75.1,72.9,75.2
2021-04-09,74.35,75.2,74.29,75.36,73.7,75.6,73.4,75.7
2021-04-12,74.52,75.37,74.46,75.53,73.8,75.75,73.5,75.9
2021-04-15,74.85,75.7,74.79,75.86,74.2,76.1,73.9,76.2
2021-04-16,74.1,74.95,74.04,75.1,73.4,75.3,73.1,75.4
2021-04-17,0.0,0.0,74.04,75.1,73.4,75.3,73.1,75.4
2021-04-19,74.28,75.13,74.22,75.29,73.6,75.5,73.3,75.6
2021-04-20,74.4,75.25,74.34,75.41,73.7,75.65,73.4,75.8
2021-04-22,74.9,75.75,74.84,75.91,74.2,76.15,73.9,76.3
2021-04-23,74.4,75.25,74.34,75.41,73.7,75.65,73.4,75.8
2021-04-26,74.4,75.25,74.34,75.41,73.7,75.65,73.4,75.8
2021-04-27,74.3,75.15,74.24,75.31,73.6,75.55,73.3,75.7
2021-04-28,74.15,75.0,74.09,75.15,73.5,75.4,73.2,75.5
2021-04-29,73.7,74.55,73.64,74.7,73.0,74.9,72.7,75.0
2021-04-30,73.75,74.6,73.69,74.75,73.1,74.95,72.8,75.1
2021-05-03,73.6,74.45,73.54,74.6,72.9,74.8,72.6,74.9
2021-05-04,73.52,74.37,73.46,74.52,72.8,74.75,72.5,74.9
2021-05-05,73.45,74.3,73.39,74.45,72.8,74.65,72.5,74.8
2021-05-07,73.2,74.05,73.14,74.2,72.5,74.4,72.2,74.5
2021-05-10,72.93,73.78,72.87,73.93,72.3,74.15,72.0,74.3
2021-05-11,73.08,73.93,73.02,74.08,72.4,74.3,72.1,74.4
2021-05-12,73.08,73.93,73.02,74.08,72.4,74.3,72.1,74.4
2021-05-14,73.04,73.89,72.98,74.04,72.4,74.25,72.1,74.4
2021-05-15,0.0,0.0,72.84,73.9,72.2,74.1,71.9,74.2
2021-05-17,72.9,73.75,72.84,73.9,72.2,74.1,71.9,74.2
2021-05-18,72.6,73.45,72.54,73.6,71.9,73.8,71.6,73.9
2021-05-20,72.78,73.63,72.72,73.78,72.1,74.0,71.8,74.1
2021-05-21,72.62,73.47,72.56,73.62,71.9,73.85,71.6,74.0
2021-05-24,72.43,73.28,72.37,73.43,71.8,73.65,71.5,73.8
2021-05-25,72.45,73.3,72.39,73.45,71.8,73.65,71.5,73.8
2021-05-27,72.35,73.2,72.29,73.35,71.7,73.55,71.4,73.7
2021-05-28,72.13,72.98,72.07,73.13,71.5,73.35,71.2,73.5
2021-05-29,0.0,0.0,71.99,73.05,71.4,73.25,71.1,73.4
2021-05-31,72.0,72.85,71.94,73.0,71.3,73.2,71.0,73.3
2021-06-02,72.85,73.7,72.79,73.85,72.2,74.05,71.9,74.2
2021-06-03,72.67,73.52,72.61,73.67,72.0,73.9,71.7,74.0
2021-06-04,72.65,73.5,72.59,73.65,72.0,73.85,71.7,74.0
2021-06-05,0.0,0.0,72.44,73.5,71.8,73.7,71.5,73.8
2021-06-07,72.5,73.35,72.44,73.5,71.8,73.7,71.5,73.8
2021-06-08,72.4,73.25,72.34,73.4,71.7,73.6,71.4,73.7
2021-06-10,72.59,73.44,72.53,73.59,71.9,73.8,71.6,73.9
2021-06-11,72.55,73.4,72.49,73.55,71.9,73.75,71.6,73.9
2021-06-14,72.84,73.69,72.78,73.84,72.2,74.05,71.9,74.2
2021-06-15,72.8,73.65,72.74,73.8,72.1,74.0,71.8,74.1
2021-06-17,73.25,74.1,73.19,74.25,72.6,74.45,72.3,74.6
2021-06-21,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2021-06-22,73.95,74.8,73.89,74.95,73.3,75.15,73.0,75.3
2021-06-23,73.95,74.8,73.89,74.95,73.3,75.15,73.0,75.3
2021-06-24,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2021-06-25,73.77,74.62,73.71,74.77,73.1,75.0,72.8,75.1
2021-06-28,73.84,74.69,73.78,74.84,73.2,75.05,72.9,75.2
2021-06-29,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2021-06-30,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2021-07-01,74.0,74.85,73.94,75.0,73.3,75.2,73.0,75.3
2021-07-02,74.2,75.05,74.14,75.2,73.5,75.45,73.2,75.6
2021-07-05,74.1,74.95,74.04,75.1,73.4,75.3,73.1,75.4
2021-07-06,74.15,75.0,74.09,75.15,73.5,75.4,73.2,75.5
2021-07-08,74.4,75.25,74.34,75.41,73.7,75.65,73.4,75.8
2021-07-12,74.1,74.95,74.04,75.1,73.4,75.3,73.1,75.4
2021-07-14,74.15,75.0,74.09,75.15,73.5,75.4,73.2,75.5
2021-07-15,74.1,74.95,74.04,75.1,73.4,75.3,73.1,75.4
2021-07-17,0.0,0.0,74.14,75.2,73.5,75.45,73.2,75.6
2021-07-19,74.35,75.2,74.29,75.36,73.7,75.6,73.4,75.7
2021-07-20,74.5,75.35,74.44,75.51,73.8,75.75,73.5,75.9
2021-07-22,74.05,74.9,73.99,75.05,73.4,75.25,73.1,75.4
2021-07-23,74.1,74.95,74.04,75.1,73.4,75.3,73.1,75.4
2021-07-26,74.08,74.93,74.02,75.08,73.4,75.3,73.1,75.4
2021-08-18,73.93,74.78,73.87,74.93,73.2,75.15,72.9,75.3
2021-08-20,73.97,74.82,73.91,74.97,73.3,75.2,73.0,75.3
2021-08-23,73.87,74.72,73.81,74.87,73.2,75.1,72.9,75.2
2021-08-24,73.73,74.58,73.67,74.73,73.0,74.95,72.7,75.1
2021-08-25,73.78,74.63,73.72,74.78,73.1,75.0,72.8,75.1
2021-08-26,73.82,74.67,73.76,74.82,73.1,75.05,72.8,75.2
2021-08-27,73.78,74.63,73.72,74.78,73.1,75.0,72.8,75.1
2021-08-31,72.85,73.7,72.79,73.85,72.2,74.05,71.9,74.2
2021-09-02,72.64,73.49,72.58,73.64,72.0,73.85,71.7,74.0
2021-09-03,72.68,73.53,72.62,73.68,72.0,73.9,71.7,74.0
2021-09-09,73.35,74.2,73.29,74.35,72.7,74.55,72.4,74.7
2021-09-13,73.22,74.07,73.16,74.22,72.5,74.45,72.2,74.6
2021-09-17,73.1,73.95,73.04,74.1,72.4,74.3,72.1,74.4
2021-09-20,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2021-09-21,73.2,74.05,73.14,74.2,72.5,74.4,72.2,74.5
2021-09-22,73.3,74.15,73.24,74.3,72.6,74.5,72.3,74.6
2021-09-23,73.4,74.25,73.34,74.4,72.7,74.6,72.4,74.7
2021-09-27,73.32,74.17,73.26,74.32,72.6,74.55,72.3,74.7
2021-09-29,73.79,74.64,73.73,74.79,73.1,75.0,72.8,75.1
2021-09-30,73.85,74.7,73.79,74.85,73.2,75.05,72.9,75.2
2021-10-01,73.9,74.75,73.84,74.9,73.2,75.1,72.9,75.2
2021-10-04,73.76,74.61,73.7,74.76,73.1,75.0,72.8,75.1
2021-10-05,74.2,75.05,74.14,75.2,73.5,75.45,73.2,75.6
2021-10-06,74.18,75.03,74.12,75.18,73.5,75.4,73.2,75.5
2021-10-07,74.4,75.25,74.34,75.41,73.7,75.65,73.4,75.8
2021-10-08,74.15,75.65,74.09,75.81,73.5,76.05,73.2,76.2
2021-10-11,74.9,75.75,74.84,75.91,74.2,76.15,73.9,76.3
